song,link,prefix,title,genre,artist,token_count,wpm,duration_mins
trách hạnh phúc không quay trở lại,https://zingmp3.vn/bai-hat/Trach-Hanh-Phuc-Khong-Quay-Tro-Lai-AiTai/ZW6DCZOD.html,trach-hanh-phuc-khong-quay-tro-lai,Trách Hạnh Phúc Không Quay Trở Lại,,AiTai,529.0,145.08225556912123,3.64620744228759
trách mưa,https://zingmp3.vn/bai-hat/Trach-Mua-Diem-Quyen/ZWZCUW00.html,trach-mua,Trách Mưa,,Diem Quyen,201.0,73.72503316711871,2.7263466880289693
trái tim anh chỉ có em,https://zingmp3.vn/bai-hat/Trai-Tim-Anh-Chi-Co-Em-Doan-Khanh-Duong/ZW6I09IC.html,trai-tim-anh-chi-co-em,Trái Tim Anh Chỉ Có Em,,Doan Khanh Duong,414.0,90.97253898272253,4.550823848926838
trái tim bên lề,https://zingmp3.vn/bai-hat/LK-Trai-Tim-Ben-Le-1-2-Trai-Tim-Hoang-Duong-Trai-Tim-Ran-Vo-Luong-Tung-Quang-Tu-Quyen/ZW66DUZA.html,trai-tim-ben-le,Trái Tim Bên Lề,,Gia Lam,374.0,70.63632859942363,5.294725921005069
trái tim bụi đường,https://zingmp3.vn/bai-hat/Trai-Tim-Bui-Duong-Bang-Kieu/ZWZ9Z6DA.html,trai-tim-bui-duong,Trái Tim Bụi Đường,nhạc trẻ,Bằng Kiều,323.0,53.45565453487933,6.042391638647796
trái tim em ở đâu,https://zingmp3.vn/bai-hat/Trai-Tim-Em-O-Dau-Pham-Phu-Vinh/ZW67WDA8.html,trai-tim-em-o-dau,Trái Tim Em Ở Đâu,,Pham Phu Vinh,294.0,73.37770382695507,4.006666666666667
trái tim khô,https://zingmp3.vn/bai-hat/Trai-Tim-Khong-Loi-Anh-Nguyen-Le-Lieu/Z6B6BCUU.html,trai-tim-kho,Trái Tim Khô,,,309.0,59.223547980882856,5.217519222248287
trái tim không màu,https://zingmp3.vn/bai-hat/Trai-Tim-Khong-Mau-Ngo-Thanh-Van/ZWZCWOBA.html,trai-tim-khong-mau,Trái Tim Không Màu,,Ngo Thanh Van,308.0,79.56711025648688,3.870946161135588
trái tim lầm lỡ,https://zingmp3.vn/bai-hat/Trai-Tim-Lam-Lo-Bee-Duy-Lam/ZW9CCII8.html,trai-tim-lam-lo,Trái Tim Lầm Lỡ,nhạc trẻ,Bee Duy Lâm,454.0,91.51257794022791,4.9610666666666665
trái tim si tình,https://zingmp3.vn/bai-hat/Trai-Tim-Si-Tinh-Do-Hoang-Phuc/Z690I8O8.html,trai-tim-si-tinh,Trái Tim Si Tình,v-pop,Đỗ Hoàng Phúc,354.0,85.9919028340081,4.116666666666666
trái tim tan nát,https://zingmp3.vn/bai-hat/Trai-Tim-Tan-Nat-Thu-Phuong/ZW9F8E0I.html,trai-tim-tan-nat,Trái Tim Tan Nát,nhạc trẻ,Thu Phương,234.0,65.94956618729051,3.548165871712669
trái tim tội lỗi,https://zingmp3.vn/bai-hat/Trai-Tim-Toi-Loi-Bao-Yen/ZWZAWC60.html,trai-tim-toi-loi,Trái Tim Tội Lỗi,,Bao Yen,258.0,45.73319651062851,5.641416294617415
trái tim xao động,https://zingmp3.vn/bai-hat/Trai-Tim-Xao-Dong-Nguyen-Phi-Hung/ZWZABFI9.html,trai-tim-xao-dong,Trái Tim Xao Động,nhạc trẻ,Nguyễn Phi Hùng,309.0,88.33480068680487,3.49805509943441
trái tim yếu đuối,https://zingmp3.vn/bai-hat/Trai-Tim-Yeu-Duoi-Thuy-Van/Z6OI8CDF.html,trai-tim-yeu-duoi,Trái Tim Yếu Đuối,v-pop,Thúy Vân,396.0,94.18695736591252,4.204403784502306
trái tim âm thầm,https://zingmp3.vn/bai-hat/Trai-Tim-Am-Tham-Nhac-Lam-Phong/ZW6UCO97.html,trai-tim-am-tham,Trái Tim Âm Thầm,,Nhac Lam Phong,219.0,45.79582544955256,4.782095264146827
trái tim đông người acoustic,https://zingmp3.vn/bai-hat/Trai-Tim-Dong-Nguoi-Acoustic-Khac-Viet-Tung-Acoustic/Z7OUW7E0.html,trai-tim-dong-nguoi-acoustic,Trái Tim Đông Người (Acoustic),nhạc trẻ,"Khắc Việt, Tùng Acoustic",403.0,91.49010537228229,4.404847916177965
trái tim đặt lộn chỗ,https://zingmp3.vn/bai-hat/Trai-Tim-Dat-Lon-Cho-Duong-Ngoc-Thai/ZWZ9ZD6Z.html,trai-tim-dat-lon-cho,Trái Tim Đặt Lộn Chỗ,,DÆ°Æ¡ng Ngá»c ThÃ¡i,427.0,98.23871045291608,4.346555426383095
trái đất còn riêng mình ta,https://zingmp3.vn/bai-hat/Trai-Dat-Con-Rieng-Minh-Ta-Phuong-Thanh/ZWZ999A8.html,trai-dat-con-rieng-minh-ta,Trái Đất Còn Riêng Mình Ta,,Phương Thanh,396.0,83.92342294470266,4.718587327651367
tránh ra cho bố đi,https://zingmp3.vn/bai-hat/Tranh-Ra-Cho-Bo-Di-Mew-Amazing/ZW8IC6B6.html,tranh-ra-cho-bo-di,Tránh Ra Cho Bố Đi,nhạc trẻ,Mew Amazing,858.0,221.36984416388592,3.8758666666666666
trên bàn nhậu dưới bàn mưu from ＂trên bàn nhậu dưới bàn mưu＂,https://zingmp3.vn/bai-hat/Tren-Ban-Nhau-Duoi-Ban-Muu-From-Tren-Ban-Nhau-Duoi-Ban-Muu-Vu-Thao-My-Lang-LD/Z7WUDEAA.html,tren-ban-nhau-duoi-ban-muu-from-tren-ban-nhau-duoi-ban-muu,Trên Bàn Nhậu Dưới Bàn Mưu (From ＂Trên Bàn Nhậu Dưới Bàn Mưu＂),nhạc trẻ,"Vũ Thảo My, Lăng LD",721.0,179.56370132763357,4.015288138243802
trên dòng sông nhỏ,https://zingmp3.vn/bai-hat/Tren-Dong-Song-Nho-Hong-Phuong-Huynh-That-Huu-Binh-Dong-Duong/ZW788ACC.html,tren-dong-song-nho,Trên Dòng Sông Nhỏ,nhạc trữ tình,"Hồng Phượng, Huỳnh Thật, Hữu Bình, Đông Dương",354.0,78.41127475725959,4.514656866578049
trò chơi,https://zingmp3.vn/bai-hat/Nuoc-Mat-Em-Roi-Tro-Choi-Ket-Thuc-Phi-Phuong-Anh-RIN9-DREAMeR/Z7IWBIC8.html,tro-choi,Trò Chơi,,A Huy,547.0,108.3365398526646,5.049081323290446
trò chơi tội lỗi,https://zingmp3.vn/bai-hat/Tro-Choi-Toi-Loi-Duy-Hanh/ZW78BUBD.html,tro-choi-toi-loi,Trò Chơi Tội Lỗi,new age / world music,Duy Hạnh,62.0,12.856948280428286,4.822295201605546
trò chơi đã quên,https://zingmp3.vn/bai-hat/Tro-Choi-Da-Quen-Pham-Thanh-Thao/ZW6WCU7A.html,tro-choi-da-quen,Trò Chơi Đã Quên,,Pham Thanh Thao,338.0,80.60581238787542,4.193245995382355
trò chơi định mệnh,https://zingmp3.vn/bai-hat/Tro-Choi-Dinh-Menh-Khaly-Nguyen/ZW6WWUCZ.html,tro-choi-dinh-menh,Trò Chơi Định Mệnh,,Khaly Nguyen,460.0,98.20457259061855,4.684099608249236
trò đùa của tạo hóa,https://zingmp3.vn/bai-hat/Tro-Dua-Cua-Tao-Hoa-Nguyen-Hong-Thuan-Pham-Huy-Du/ZWZB6EBU.html,tro-dua-cua-tao-hoa,Trò Đùa Của Tạo Hóa,,"Nguyen Hong Thuan,Pham Huy Du",197.0,65.40372813033973,3.0120607132273687
trôi trên phím dương cầm,https://zingmp3.vn/bai-hat/Troi-Tren-Phim-Duong-Cam-Bao-Dung/ZW6C0C7C.html,troi-tren-phim-duong-cam,Trôi Trên Phím Dương Cầm,,Bao Dung,385.0,92.3611372385448,4.168419873454408
trăm năm không quên dj hiếu phan remix,https://zingmp3.vn/bai-hat/Tram-Nam-Khong-Quen-DJ-Hieu-Phan-Remix-Quang-Ha/ZW79F6CB.html,tram-nam-khong-quen-dj-hieu-phan-remix,Trăm Năm Không Quên (DJ Hiếu Phan Remix),nhạc trẻ,Quang Hà,317.0,83.96925742094393,3.775191179920244
trăng về thôn dã 2,https://zingmp3.vn/bai-hat/Trang-Ve-Thon-Da-2-CT-Media-Thuy-Duong-Van-Huong/Z6B99CWA.html,trang-ve-thon-da-2,Trăng Về Thôn Dã 2,nhạc trẻ,"CT Media, Thùy Dương, Văn Hương",503.0,111.06116449339316,4.5290358902181564
trăng xưa,https://zingmp3.vn/bai-hat/Trang-Xua-Huynh-Huy/ZW60W7WI.html,trang-xua,Trăng Xưa,,Huynh Huy,350.0,71.16907059971804,4.917866666666667
trưa nhà,https://zingmp3.vn/bai-hat/Trua-Nha-Ruby-Bao-An/ZW6I9Z9O.html,trua-nha,Trưa Nhà,,Be Bao An,258.0,70.55618325664132,3.656660381720904
trưng vương khung cửa mùa thu,https://zingmp3.vn/bai-hat/Trung-Vuong-khung-cua-mua-thu-Thanh-Tuyen/ZW786C86.html,trung-vuong-khung-cua-mua-thu,Trưng Vương khung cửa mùa thu,nhạc trữ tình,Thanh Tuyền,311.0,72.63018439771571,4.281966273099277
trước biển với ông,https://zingmp3.vn/bai-hat/Truoc-Bien-Voi-Ong-Be-Bao-Ngu/ZW7UAWFO.html,truoc-bien-voi-ong,Trước Biển Với Ông,blues,,287.0,111.22442197553562,2.5803685458857872
trước khi quá lún sâu,https://zingmp3.vn/bai-hat/Truoc-Khi-Qua-Lun-Sau-Luu-Chi-Vy/ZWZ9EZU7.html,truoc-khi-qua-lun-sau,Trước Khi Quá Lún Sâu,,Luu Chi Vy,488.0,119.81232663345124,4.073036670867485
trường cũ tình xưa,https://zingmp3.vn/bai-hat/LK-Tuoi-Hoc-Tro-Truong-Cu-Tinh-Xua-Mai-Thien-Van-Quynh-Dung/ZOFAEUZ6.html,truong-cu-tinh-xua,Trường Cũ Tình Xưa,nhạc trữ tình,Ngọc Trắng,413.0,93.75567528300743,4.4050666666666665
trường sơn đông trường sơn tây,https://zingmp3.vn/bai-hat/Truong-Son-Dong-Truong-Son-Tay-Yen-Nhien-Duy-Ngoc/Z6OEA7C9.html,truong-son-dong-truong-son-tay,Trường Sơn Đông Trường Sơn Tây,nhạc cách mạng,"Yên Nhiên, Duy Ngọc",390.0,76.05501963129565,5.127866666666667
trường vinh xuân thân yêu,https://zingmp3.vn/bai-hat/Truong-Vinh-Xuan-Than-Yeu-Quang-Thanh/ZW9FOZ8Z.html,truong-vinh-xuan-than-yeu,Trường Vinh Xuân Thân Yêu,nhạc trẻ,Quang Thành,430.0,92.7739308662614,4.634922720045872
trường xưa chốn cũ,https://zingmp3.vn/bai-hat/Truong-Xua-Chon-Cu-Thu-Le/ZW6I0D8W.html,truong-xua-chon-cu,Trường Xưa Chốn Cũ,,Thu Le,298.0,55.35877938226043,5.383066666666666
trưởng thành 2,https://zingmp3.vn/bai-hat/Truong-Thanh-2-Dee-A/ZUDF6WAE.html,truong-thanh-2,Trưởng Thành 2,v-pop,Dee.A,444.0,103.57698289269052,4.286666666666666
trả em hai chữ chung tình,https://zingmp3.vn/bai-hat/Tra-Em-Hai-Chu-Chung-Tinh-Bui-Vinh-Phuc/Z66EOO8W.html,tra-em-hai-chu-chung-tinh,Trả Em Hai Chữ Chung Tình,v-pop,Bùi Vĩnh Phúc,483.0,95.90437361008154,5.036266666666666
trả hết ân tình,https://zingmp3.vn/bai-hat/Tra-Het-An-Tinh-An-Thien-Vy-Ngoc-Han/ZW7ODBUA.html,tra-het-an-tinh,Trả Hết Ân Tình,,"An Thien Vy,Ngoc Han",275.0,63.23821900346263,4.348636067453801
trả lại,https://zingmp3.vn/bai-hat/Tra-Lai-Anh-Beat-Viet-Vu/ZW6U96OU.html,tra-lai,Trả Lại,nhạc trữ tình,Cao Hoàng Nghi,349.0,80.62668402748926,4.328591758542498
trả lại cho em một ước mơ,https://zingmp3.vn/bai-hat/Tra-Lai-Cho-Em-Mot-Uoc-Mo-Linh-Lam-ItsLee/ZW6O6EAF.html,tra-lai-cho-em-mot-uoc-mo,Trả Lại Cho Em Một Ước Mơ,,"Linh Lam,ItsLee",456.0,133.0897600211195,3.4262590895621057
trả lại em,https://zingmp3.vn/bai-hat/Con-Duong-Tinh-Ta-Di-Tra-Lai-Em-Yeu-Ai-Van-Duy-Quang/ZW78BUCC.html,tra-lai-em,Trả Lại Em,,"An Thien Vy,Ha My",357.0,96.03909571782762,3.71723616649725
trả lại em nụ cười,https://zingmp3.vn/bai-hat/Tra-Lai-Em-Nu-Cuoi-Thanh-Ha/ZWABO08Z.html,tra-lai-em-nu-cuoi,Trả Lại Em Nụ Cười,new age / world music,Thanh Hà,334.0,65.3857575486682,5.108146063022911
trả lại người tình,https://zingmp3.vn/bai-hat/Tra-Lai-Nguoi-Tinh-Quoc-Dai/ZW66FO98.html,tra-lai-nguoi-tinh,Trả Lại Người Tình,,,352.0,63.558209773401714,5.538230249954387
trả lại những gì thuộc về em,https://zingmp3.vn/bai-hat/Tra-Lai-Nhung-Gi-Thuoc-Ve-Em-Hoang-Anh-Tung/ZW6FOAUW.html,tra-lai-nhung-gi-thuoc-ve-em,Trả Lại Những Gì Thuộc Về Em,,Hoang Anh Tung,354.0,77.65434234738778,4.558663292985936
trả lại thoáng mây bay,https://zingmp3.vn/bai-hat/Tra-Lai-Thoang-May-Bay-Tuan-Ngoc/ZW60F67O.html,tra-lai-thoang-may-bay,Trả Lại Thoáng Mây Bay,,Various Artists,354.0,67.4750782483959,5.2463814668998285
trả nợ tình xa,https://zingmp3.vn/bai-hat/LK-Top-Hits-Tra-No-Tinh-Xa-Khong-Con-Mua-Thu-Trong-Vang-Giot-Suong-Tren-Mi-Mat-Mat-Troi-Diu-Em-Minh-Tuyet-Quynh-Vi-Tu-Quyen-Ngoc-Lien-Nguyet-Anh-Bang-Kieu-Trinh-Lam-Duong-Trieu-Vu-Nguyen-Thang-Luong-Tung-Quang/ZW669DB8.html,tra-no-tinh-xa,Trả Nợ Tình Xa,nhạc trữ tình,Diễm Liên,370.0,65.19259839056951,5.675490916673183
trả nợ ân tình,https://zingmp3.vn/bai-hat/Tra-No-An-Tinh-Thu-Trang-MC/ZW80DF9W.html,tra-no-an-tinh,Trả Nợ Ân Tình,nhạc trữ tình,Thu Trang MC,331.0,67.54095384093036,4.900730315114552
trải đời,https://zingmp3.vn/bai-hat/Trai-Doi-Jiren-K/ZWBO0D0D.html,trai-doi,Trải Đời,nhạc trữ tình,Jiren K,607.0,184.7317448577768,3.285845648604269
trầu cau,https://zingmp3.vn/bai-hat/Trau-Cau-Bao-Yen-Khac-Dung/ZWZAUFC6.html,trau-cau,Trầu Cau,,"Bao Yen,Khac Dung",501.0,62.91033495676342,7.963715347316523
trầu ơi,https://zingmp3.vn/bai-hat/Trau-Oi-Ai-Van/ZWZ9FD8W.html,trau-oi,Trầu Ơi,nhạc dân ca - quê hương,Ái Vân,258.0,50.05071467750521,5.15477154846613
trắc ẩn,https://zingmp3.vn/bai-hat/Trac-An-Linh-Bina/ZW6DC6C0.html,trac-an,Trắc Ẩn,nhạc trẻ,Linh Bina,392.0,99.2095356001862,3.951233090937524
trắng tay,https://zingmp3.vn/bai-hat/Trang-Tay-Chi-Thanh-Danh/ZWFU99O0.html,trang-tay,Trắng Tay,nhạc trẻ,Chí Thành Danh,449.0,109.6100956833681,4.096337998801053
trẻ trâu,https://zingmp3.vn/bai-hat/Tre-Trau-Hoang-Rapper/ZW6A88ZC.html,tre-trau,Trẻ Trâu,,Hoang Rapper,617.0,193.00973154247555,3.196730004591593
trọc đầu không hiểu vì đâu,https://zingmp3.vn/bai-hat/Troc-Dau-Khong-Hieu-Vi-Dau-Dat-Hanh/ZW7F0OAD.html,troc-dau-khong-hieu-vi-dau,Trọc Đầu Không Hiểu Vì Đâu,nhạc trẻ,Dật Hanh,452.0,95.15867274328345,4.749961164542444
trọn cả tấm lòng,https://zingmp3.vn/bai-hat/Tron-Ca-Tam-Long-Isaac-Thai-NT-Worship/ZZEWB9CW.html,tron-ca-tam-long,Trọn Cả Tấm Lòng,nhạc tôn giáo,"Isaac Thái, NT Worship",312.0,84.30913348946136,3.7006666666666654
trọn kiếp chân tình,https://zingmp3.vn/bai-hat/Tron-Kiep-Chan-Tinh-Nguyen-Minh-Sang/ZWZEC69F.html,tron-kiep-chan-tinh,Trọn Kiếp Chân Tình,,Nguyen Minh Sang,473.0,103.21610359356544,4.582618249789145
trọn kiếp chờ nhau,https://zingmp3.vn/bai-hat/Tron-Kiep-Cho-Nhau-Thanh-Lam/ZW6UE0OB.html,tron-kiep-cho-nhau,Trọn Kiếp Chờ Nhau,,,394.0,79.16438686161969,4.9769854301874
trọn kiếp đơn côi,https://zingmp3.vn/bai-hat/Tron-Kiep-Don-Coi-Nguyen-Hung/ZW6I0AI0.html,tron-kiep-don-coi,Trọn Kiếp Đơn Côi,new age / world music,Nguyễn Hưng,243.0,56.01992499256127,4.337742330648735
trọn đời yêu em,https://zingmp3.vn/bai-hat/Tron-Doi-Yeu-Em-Van-Du/ZW709W0B.html,tron-doi-yeu-em,Trọn Đời Yêu Em,,Van Du,383.0,94.09341080453792,4.070423175493271
trọng tình,https://zingmp3.vn/bai-hat/Ke-That-Bai-Trong-Tinh-Yeu-Hy-Nam/ZZEEWI60.html,trong-tinh,Trọng Tình,nhạc trẻ,G5R Squad,485.0,123.64038069340585,3.9226666666666654
trồng cây gì ăn quả nấy,https://zingmp3.vn/bai-hat/Trong-Cay-Gi-An-Qua-Nay-Do-Tu-Tai/ZWZC0FCA.html,trong-cay-gi-an-qua-nay,Trồng Cây Gì Ăn Quả Nấy,,Do Tu Tai,512.0,107.4968172083192,4.762931715529677
trộm nhìn nhau,https://zingmp3.vn/bai-hat/Lien-Khuc-Trom-Nhin-Nhau-Thai-Tram-Truong-Huy/ZW8IDZ8I.html,trom-nhin-nhau,Trộm Nhìn Nhau,nhạc trữ tình,Mạnh Quỳnh,229.0,52.56538273585624,4.356479266035916
trời còn làm mưa mãi,https://zingmp3.vn/bai-hat/Troi-Con-Lam-Mua-Mai-Duc-Vinh-Duc-Hieu/ZW9A87IF.html,troi-con-lam-mua-mai,Trời Còn Làm Mưa Mãi,nhạc trẻ,"Đức Vinh, Đức Hiếu",498.0,98.42328164867274,5.05977845544348
trời sinh một cặp,https://zingmp3.vn/bai-hat/Troi-Sinh-Mot-Cap-Ngo-Truong/ZW78CUFD.html,troi-sinh-mot-cap,Trời Sinh Một Cặp,nhạc trẻ,Ngô Trường,500.0,130.51195489506838,3.8310666666666666
trời sinh voi sinh cỏ,https://zingmp3.vn/bai-hat/Troi-Sinh-Voi-Sinh-Co-Phi-Nhung/ZW7887A0.html,troi-sinh-voi-sinh-co,Trời Sinh Voi Sinh Cỏ,nhạc trữ tình,Phi Nhung,324.0,54.11678969392074,5.987051372273046
trở lại tây sơn,https://zingmp3.vn/bai-hat/Tro-Lai-Tay-Son-Le-Muoi/ZW9F8ZUD.html,tro-lai-tay-son,Trở Lại Tây Sơn,nhạc trữ tình,Lê Mười,329.0,76.63110469055289,4.2932958010790525
trở lại đồi sim,https://zingmp3.vn/bai-hat/Tro-Lai-Doi-Sim-Thanh-Vu/ZW7WFDCO.html,tro-lai-doi-sim,Trở Lại Đồi Sim,,Thanh Vu,325.0,64.7956640606244,5.015767717048505
trở về,https://zingmp3.vn/bai-hat/Hay-Tro-Ve-La-Hoang-Phuc/ZW6W7AO8.html,tro-ve,Trở Về,,Dong Duy,306.0,56.79358715739168,5.387932252843694
trở về bên bến xưa cover,https://zingmp3.vn/bai-hat/Tro-Ve-Ben-Ben-Xua-Cover-Quach-Tuan-Du/ZW9C80E8.html,tro-ve-ben-ben-xua-cover,Trở Về Bên Bến Xưa (Cover),nhạc trẻ,Quách Tuấn Du,413.0,98.2710804802774,4.202660619803477
trở về bên chúa 2,https://zingmp3.vn/bai-hat/Tro-Ve-Ben-Chua-2-Kieu-Oanh-Nguyen/Z68OC9UC.html,tro-ve-ben-chua-2,Trở Về Bên Chúa 2,nhạc tôn giáo,Kiều Oanh Nguyễn,326.0,70.31575081921206,4.636230093569995
trở về bạc liêu,https://zingmp3.vn/bai-hat/Tro-Ve-Bac-Lieu-Khanh-Duy/ZW6UADI9.html,tro-ve-bac-lieu,Trở Về Bạc Liêu,,Khanh Duy,302.0,54.04588139428542,5.587844849763744
trở về cát bụi,https://zingmp3.vn/bai-hat/Tro-Ve-Cat-Bui-Che-Thanh/ZW7WIIIA.html,tro-ve-cat-bui,Trở Về Cát Bụi,nhạc trữ tình,Chế Thanh,373.0,83.33566845020681,4.475874579716944
tu hú kêu lạc mùa,https://zingmp3.vn/bai-hat/Tu-Hu-Keu-Lac-Mua-Nguyen-Dinh-Thanh-Tam/ZW6UEOI9.html,tu-hu-keu-lac-mua,Tu Hú Kêu Lạc Mùa,,Nguyen Dinh Thanh Tam,262.0,43.42805511308344,6.032966461836051
tuyết lạnh,https://zingmp3.vn/bai-hat/Ngay-Tuyet-Lanh-Nhu-Loan/ZW9ACDOC.html,tuyet-lanh,Tuyết Lạnh,nhạc trữ tình,"Nguyễn Phú Quí, Diễm Hân",327.0,63.73810131516005,5.130369327807752
tuyết rơi mùa hè,https://zingmp3.vn/bai-hat/Tuyet-Roi-Mua-He-Duc-Vinh-Duc-Hieu/ZW9A87W0.html,tuyet-roi-mua-he,Tuyết Rơi Mùa Hè,nhạc trẻ,"Đức Vinh, Đức Hiếu",347.0,73.22789079501194,4.738631636562671
tuyết yêu thương lofi,https://zingmp3.vn/bai-hat/Tuyet-Yeu-Thuong-Lofi-Kieu-Tho-Mellow/Z7A8B6BZ.html,tuyet-yeu-thuong-lofi,Tuyết Yêu Thương (Lofi),nhạc trẻ,Kiều Thơ Mellow,414.0,133.25809082123013,3.1067531993640363
tuyệt đối chỉ có em,https://zingmp3.vn/bai-hat/Tuyet-Doi-Chi-Co-Em-Chau-Chi-Hao/ZW668F9Z.html,tuyet-doi-chi-co-em,Tuyệt Đối Chỉ Có Em,,Chau Chi Hao,402.0,98.06866933014516,4.099168498418995
tuổi 23 đại mèo remix,https://zingmp3.vn/bai-hat/TuoI-23-Dai-Meo-Remix-Ngo-Lan-Huong/ZZA9O098.html,tuoi-23-dai-meo-remix,TuổI 23 (Đại Mèo Remix),dance việt,Ngô Lan Hương,467.0,99.93936388695838,4.672833424557562
tuổi mộng,https://zingmp3.vn/bai-hat/Tuoi-Mong-Xuan-Mai/Z6IB68IU.html,tuoi-mong,Tuổi Mộng,nhạc trữ tình,Xuân Mai,695.0,152.573510899896,4.5551812755753645
tuổi mộng mơ,https://zingmp3.vn/bai-hat/Tuoi-Mong-Mo-Ha-Vy/ZWZADWE9.html,tuoi-mong-mo,Tuổi Mộng Mơ,nhạc trẻ,Hạ Vy,277.0,74.85996061061992,3.700242395808898
tuổi ngọc,https://zingmp3.vn/bai-hat/Tuoi-Ngoc-Doan-Trang/ZWZAWCOC.html,tuoi-ngoc,Tuổi Ngọc,nhạc trữ tình,Đoan Trang,397.0,80.244902461953,4.947354757995152
tuổi trẻ hướng về trường sa,https://zingmp3.vn/bai-hat/Tuoi-Tre-Huong-Ve-Truong-Sa-Hoai-Nguyen-Top-Ca-Nu/ZOBIAD0W.html,tuoi-tre-huong-ve-truong-sa,Tuổi Trẻ Hướng Về Trường Sa,nhạc trẻ,"Hoài Nguyên, Tốp Ca Nữ",412.0,111.22616130519438,3.7041645163812658
twist tình yêu,https://zingmp3.vn/bai-hat/Twist-Tinh-Yeu-Dien-Thai-Toan/ZWZCWOIA.html,twist-tinh-yeu,Twist Tình Yêu,,Dien Thai Toan,474.0,139.65702272348372,3.394029106137429
tà áo tím,https://zingmp3.vn/bai-hat/Ta-ao-tim-Thuy-Duong/ZWZABZOB.html,ta-ao-tim,Tà áo tím,,Thuy Duong,305.0,59.4884774141189,5.127043307509696
tàn giấc mơ xưa,https://zingmp3.vn/bai-hat/Tan-Giac-Mo-Xua-Quan-Bao/ZWFWBFOF.html,tan-giac-mo-xua,Tàn Giấc Mơ Xưa,nhạc trữ tình,Quân Bảo,415.0,76.66486491795929,5.413170693564782
tàn tro,https://zingmp3.vn/bai-hat/Cho-De-Nang-Tan-Trong-Nghia/Z79WZAA6.html,tan-tro,Tàn Tro,nhạc trữ tình,Ái Vân,398.0,77.5245792977065,5.133855657205412
tâm hồn là vĩnh cửu,https://zingmp3.vn/bai-hat/Tam-Hon-La-Vinh-Cuu-Phi-Thanh-Van/ZWZBEWCE.html,tam-hon-la-vinh-cuu,Tâm Hồn Là Vĩnh Cửu,,Phi Thanh Van,366.0,83.22061112120751,4.397948958424921
tâm hồn đẹp,https://zingmp3.vn/bai-hat/Tam-Hon-Dep-Khai-Dang/ZZCACCBB.html,tam-hon-dep,Tâm Hồn Đẹp,v-pop,Khải Đăng,420.0,108.84588804422944,3.858666666666666
tâm sự chiếc áo dòng new version,https://zingmp3.vn/bai-hat/Tam-Su-Chiec-Ao-Dong-New-Version-Vu-Hoang/ZUZCFE08.html,tam-su-chiec-ao-dong-new-version,Tâm Sự Chiếc Áo Dòng (New Version),nhạc tôn giáo,Vũ Hoàng,335.0,72.95640034656851,4.591783564000313
tâm sự chàng ca sĩ,https://zingmp3.vn/bai-hat/Tam-Su-Chang-Ca-Si-Vo-Minh-Le/Z6AIA0WI.html,tam-su-chang-ca-si,Tâm Sự Chàng Ca Sĩ,nhạc trẻ,Võ Minh Lê,326.0,68.72040784213063,4.7438600880965405
tâm sự cùng người lạ beat,https://zingmp3.vn/bai-hat/Tam-Su-Cung-Nguoi-La-Beat-Tien-Cookie/ZW7O6UFF.html,tam-su-cung-nguoi-la-beat,Tâm Sự Cùng Người Lạ (Beat),,Tien Cookie,429.0,98.1696115763424,4.369987749889228
tâm sự gửi về đâu,https://zingmp3.vn/bai-hat/Tam-Su-Gui-Ve-Dau-Tuan-Ngoc/ZWZAOAIW.html,tam-su-gui-ve-dau,Tâm Sự Gửi Về Đâu,new age / world music,Tuấn Ngọc,322.0,60.045241804819646,5.362623087549196
tâm sự một người lần đầu làm ba,https://zingmp3.vn/bai-hat/Tam-Su-Mot-Nguoi-Lan-Dau-Lam-Ba-Sang-Bui/ZWAD09E7.html,tam-su-mot-nguoi-lan-dau-lam-ba,Tâm Sự Một Người Lần Đầu Làm Ba,nhạc trẻ,Sang Bùi,436.0,80.69370682156554,5.403147496546511
tâm sự người xa xứ,https://zingmp3.vn/bai-hat/Tam-Su-Nguoi-Xa-Xu-Khanh-Don/ZO8A68ED.html,tam-su-nguoi-xa-xu,Tâm Sự Người Xa Xứ,nhạc trẻ,Khánh Đơn,338.0,67.59098786828422,5.000666666666667
tâm sự người đơn phương,https://zingmp3.vn/bai-hat/Tam-Su-Nguoi-Don-Phuong-A-C-Xuan-Tai-Nguyenn/Z7IW0DOO.html,tam-su-nguoi-don-phuong,Tâm Sự Người Đơn Phương,v-pop,"A.C Xuân Tài, Nguyenn",464.0,95.35814106428454,4.865866666666666
tâm sự với anh,https://zingmp3.vn/bai-hat/Tam-Su-Voi-Anh-Duong-Hong-Loan-Lam-Hieu/Z6IBZBU0.html,tam-su-voi-anh,Tâm Sự Với Anh,nhạc trữ tình,"Dương Hồng Loan, Lâm Hiếu",444.0,67.12053711093415,6.614964943831938
tâm sự đời tôi live,https://zingmp3.vn/bai-hat/Tam-Su-Doi-Toi-Live-Hoang-Nhung-Chau-Ngoc-Ha/Z689IUD6.html,tam-su-doi-toi-live,Tâm Sự Đời Tôi (Live),nhạc trữ tình,"Hoàng Nhung,  Châu Ngọc Hà",384.0,59.66153001856632,6.436308285766413
tâm sự đời tầm,https://zingmp3.vn/bai-hat/Tam-Su-Doi-Tam-Che-Phong/ZW6UBFE0.html,tam-su-doi-tam,Tâm Sự Đời Tầm,,Che Phong,408.0,67.20148284746395,6.071294601133896
